product_id,roll_number,shaft_height,shaft_radius
LOAD_SHAFT_1756468433497_1531_STI0K5,LOAD_ROLL_1756468433497_1531,48.55,17.02
LOAD_SHAFT_1756468434061_1553_7R7QOK,LOAD_ROLL_1756468434061_1553,32.74,14.81
LOAD_SHAFT_1756468434061_1546_ENDTYL,LOAD_ROLL_1756468434061_1546,39.8,16.49
LOAD_SHAFT_1756468434061_1555_JK071W,LOAD_ROLL_1756468434061_1555,39.1,14.67
LOAD_SHAFT_1756468434061_1552_4F94YI,LOAD_ROLL_1756468434061_1552,27.46,12.45
LOAD_SHAFT_1756468434061_1557_7XFWLC,LOAD_ROLL_1756468434061_1557,17.75,7.78
LOAD_SHAFT_1756468434061_1554_FNTJEU,LOAD_ROLL_1756468434061_1554,49.59,14.79
LOAD_SHAFT_1756468434061_1549_1MFML8,LOAD_ROLL_1756468434061_1549,27.06,17.35
LOAD_SHAFT_1756468434061_1550_L032Z4,LOAD_ROLL_1756468434061_1550,34.73,14.21
LOAD_SHAFT_1756468434637_1575_6PYJB9,LOAD_ROLL_1756468434637_1575,48.11,18.06
LOAD_SHAFT_1756468434637_1576_BYXYOL,LOAD_ROLL_1756468434637_1576,13.4,22.69
LOAD_SHAFT_1756468434637_1579_O290TW,LOAD_ROLL_1756468434637_1579,26.59,14.89
LOAD_SHAFT_1756468434637_1574_UNDJUS,LOAD_ROLL_1756468434637_1574,31.18,12.71
LOAD_SHAFT_1756468434637_1562_LM873C,LOAD_ROLL_1756468434637_1562,20.42,10.93
LOAD_SHAFT_1756468434637_1578_F22VPW,LOAD_ROLL_1756468434637_1578,36.09,7.52
LOAD_SHAFT_1756468435214_1597_X02E83,LOAD_ROLL_1756468435214_1597,29.18,20.91
LOAD_SHAFT_1756468435214_1592_P3EFOZ,LOAD_ROLL_1756468435214_1592,14.23,19.99
LOAD_SHAFT_1756468435214_1589_K2HQ7P,LOAD_ROLL_1756468435214_1589,42.57,11.52
LOAD_SHAFT_1756468435214_1596_ZVA7XR,LOAD_ROLL_1756468435214_1596,46.49,21.76
LOAD_SHAFT_1756468435214_1587_QDLF54,LOAD_ROLL_1756468435214_1587,14.48,20.87
LOAD_SHAFT_1756468435214_1580_T1N01N,LOAD_ROLL_1756468435214_1580,42.32,12.44
LOAD_SHAFT_1756468435214_1584_PCXPU5,LOAD_ROLL_1756468435214_1584,15.4,9.48
LOAD_SHAFT_1756468435214_1588_C2Z3T3,LOAD_ROLL_1756468435214_1588,33.79,10.4
LOAD_SHAFT_1756468435214_1590_YF52DF,LOAD_ROLL_1756468435214_1590,49.17,6.2
LOAD_SHAFT_1756468435214_1585_AR7FUK,LOAD_ROLL_1756468435214_1585,10.58,6.38
LOAD_SHAFT_1756468435794_1612_9U0QDI,LOAD_ROLL_1756468435794_1612,22.4,10.18
LOAD_SHAFT_1756468435794_1611_3ST96E,LOAD_ROLL_1756468435794_1611,37.96,21.58
LOAD_SHAFT_1756468435794_1617_D38IUU,LOAD_ROLL_1756468435794_1617,28.17,11.45
LOAD_SHAFT_1756468435794_1602_0W0YKR,LOAD_ROLL_1756468435794_1602,39.89,24.94
LOAD_SHAFT_1756468435794_1619_EBL7QP,LOAD_ROLL_1756468435794_1619,15.53,9.45
LOAD_SHAFT_1756468436358_1636_HEEQQ1,LOAD_ROLL_1756468436358_1636,19.79,18.93
LOAD_SHAFT_1756468436358_1637_EX23JL,LOAD_ROLL_1756468436358_1637,47.37,14.09
LOAD_SHAFT_1756468436358_1621_QQCN5U,LOAD_ROLL_1756468436358_1621,25.93,11.51
LOAD_SHAFT_1756468436358_1635_4QTUBG,LOAD_ROLL_1756468436358_1635,40.32,20.22
LOAD_SHAFT_1756468436358_1623_1BQNL8,LOAD_ROLL_1756468436358_1623,23.04,11.67
LOAD_SHAFT_1756468436358_1622_SZ4AH3,LOAD_ROLL_1756468436358_1622,29.66,14.49
LOAD_SHAFT_1756468436358_1629_5UV2V0,LOAD_ROLL_1756468436358_1629,22.77,14.84
LOAD_SHAFT_1756468436358_1627_OEG2DB,LOAD_ROLL_1756468436358_1627,32.04,13.79
LOAD_SHAFT_1756468436358_1633_EQYKNV,LOAD_ROLL_1756468436358_1633,43.73,18.26
LOAD_SHAFT_1756468436946_1640_CNE4LU,LOAD_ROLL_1756468436946_1640,36.56,24.91
LOAD_SHAFT_1756468436946_1653_TQM62B,LOAD_ROLL_1756468436946_1653,20.89,9.11
LOAD_SHAFT_1756468436946_1642_3TGNWS,LOAD_ROLL_1756468436946_1642,32.41,17.81
LOAD_SHAFT_1756468436946_1654_SUQ8AE,LOAD_ROLL_1756468436946_1654,18.85,17.59
LOAD_SHAFT_1756468436946_1651_BOMO01,LOAD_ROLL_1756468436946_1651,19.99,12.8
LOAD_SHAFT_1756468436946_1659_PHOICX,LOAD_ROLL_1756468436946_1659,24.92,7.35
LOAD_SHAFT_1756468436946_1645_FFIFL9,LOAD_ROLL_1756468436946_1645,46.93,18.54
LOAD_SHAFT_1756468436946_1643_77U75U,LOAD_ROLL_1756468436946_1643,14.25,19.07
LOAD_SHAFT_1756468436946_1644_3MTJ5Q,LOAD_ROLL_1756468436946_1644,47.37,19.2
LOAD_SHAFT_1756468436946_1649_F0379Q,LOAD_ROLL_1756468436946_1649,22.44,21.33
LOAD_SHAFT_1756468437537_1664_VFX05E,LOAD_ROLL_1756468437537_1664,25.96,19.16
LOAD_SHAFT_1756468437537_1662_I8CSHJ,LOAD_ROLL_1756468437537_1662,38.97,8.02
LOAD_SHAFT_1756468437537_1674_G7HB71,LOAD_ROLL_1756468437537_1674,10.51,13.54
LOAD_SHAFT_1756468437537_1668_74HHDL,LOAD_ROLL_1756468437537_1668,27.45,13.57
LOAD_SHAFT_1756468437537_1675_OY3Y4M,LOAD_ROLL_1756468437537_1675,23.83,13.67
LOAD_SHAFT_1756468437537_1663_6WEZLP,LOAD_ROLL_1756468437537_1663,12.74,12.87
LOAD_SHAFT_1756468437537_1671_IVJKIR,LOAD_ROLL_1756468437537_1671,49.78,5.31
LOAD_SHAFT_1756468437537_1672_RQ7P9C,LOAD_ROLL_1756468437537_1672,35.38,11.08
LOAD_SHAFT_1756468437537_1666_SA7EWY,LOAD_ROLL_1756468437537_1666,29.4,13.39
LOAD_SHAFT_1756468437537_1679_NCZJP3,LOAD_ROLL_1756468437537_1679,39.62,16.89
LOAD_SHAFT_1756468437537_1677_YFBU1N,LOAD_ROLL_1756468437537_1677,27.72,15.78
LOAD_SHAFT_1756468437537_1678_O7FZ8X,LOAD_ROLL_1756468437537_1678,20.18,6.53
LOAD_SHAFT_1756468437537_1665_1TO7II,LOAD_ROLL_1756468437537_1665,39.53,14.31
LOAD_SHAFT_1756468438173_1693_WH4LUB,LOAD_ROLL_1756468438173_1693,29.33,14.15
LOAD_SHAFT_1756468438173_1692_0OU0UE,LOAD_ROLL_1756468438173_1692,22.51,17.92
LOAD_SHAFT_1756468438173_1686_GI79W4,LOAD_ROLL_1756468438173_1686,42.38,18.9
LOAD_SHAFT_1756468438173_1699_MLJ656,LOAD_ROLL_1756468438173_1699,34.69,8.0
LOAD_SHAFT_1756468438173_1684_DW5JMQ,LOAD_ROLL_1756468438173_1684,37.38,11.12
LOAD_SHAFT_1756468438173_1698_J3UZJ6,LOAD_ROLL_1756468438173_1698,46.76,23.1
LOAD_SHAFT_1756468438173_1696_9P34AV,LOAD_ROLL_1756468438173_1696,30.38,23.13
LOAD_SHAFT_1756468438749_1710_7LWSBG,LOAD_ROLL_1756468438749_1710,45.97,16.71
LOAD_SHAFT_1756468438749_1701_1HM01Y,LOAD_ROLL_1756468438749_1701,19.85,7.98
LOAD_SHAFT_1756468438749_1712_NNZFSM,LOAD_ROLL_1756468438749_1712,23.0,18.58
LOAD_SHAFT_1756468438749_1716_E35DUG,LOAD_ROLL_1756468438749_1716,47.39,7.91
LOAD_SHAFT_1756468438749_1703_249OBY,LOAD_ROLL_1756468438749_1703,31.28,12.5
LOAD_SHAFT_1756468438749_1704_R7Q6EF,LOAD_ROLL_1756468438749_1704,38.31,14.61
LOAD_SHAFT_1756468438749_1708_OH9S39,LOAD_ROLL_1756468438749_1708,21.27,21.33
LOAD_SHAFT_1756468438749_1702_AJ8EUX,LOAD_ROLL_1756468438749_1702,34.75,20.83
LOAD_SHAFT_1756468438749_1717_FENHWY,LOAD_ROLL_1756468438749_1717,15.12,17.25
LOAD_SHAFT_1756468438749_1711_LAVLQG,LOAD_ROLL_1756468438749_1711,40.75,9.57
LOAD_SHAFT_1756468438749_1715_HN6DEE,LOAD_ROLL_1756468438749_1715,21.26,18.36
LOAD_SHAFT_1756468438749_1714_8XRTR4,LOAD_ROLL_1756468438749_1714,32.46,10.09
LOAD_SHAFT_1756468439342_1731_52J9CM,LOAD_ROLL_1756468439342_1731,35.42,8.21
LOAD_SHAFT_1756468439342_1721_DJ6HJ1,LOAD_ROLL_1756468439342_1721,11.9,21.43
LOAD_SHAFT_1756468439342_1727_H6AH5Y,LOAD_ROLL_1756468439342_1727,40.65,5.3
LOAD_SHAFT_1756468439342_1720_XJHNEJ,LOAD_ROLL_1756468439342_1720,32.92,15.98
LOAD_SHAFT_1756468439342_1737_ETWTJF,LOAD_ROLL_1756468439342_1737,11.76,7.62
LOAD_SHAFT_1756468439342_1729_LSWRHG,LOAD_ROLL_1756468439342_1729,17.12,11.67
LOAD_SHAFT_1756468439342_1732_2ZQ8LJ,LOAD_ROLL_1756468439342_1732,49.58,8.54
LOAD_SHAFT_1756468439342_1730_0EC2YM,LOAD_ROLL_1756468439342_1730,13.97,14.18
LOAD_SHAFT_1756468439933_1740_52HVHK,LOAD_ROLL_1756468439933_1740,15.73,21.67
LOAD_SHAFT_1756468439933_1750_9EYBS2,LOAD_ROLL_1756468439933_1750,47.2,14.09
LOAD_SHAFT_1756468439933_1759_OEA69A,LOAD_ROLL_1756468439933_1759,24.29,21.5
LOAD_SHAFT_1756468439933_1758_WWTFC6,LOAD_ROLL_1756468439933_1758,12.43,19.08
LOAD_SHAFT_1756468439933_1752_7QXTA9,LOAD_ROLL_1756468439933_1752,14.62,20.76
LOAD_SHAFT_1756468439933_1744_526K92,LOAD_ROLL_1756468439933_1744,29.7,9.81
LOAD_SHAFT_1756468439933_1754_G06HIX,LOAD_ROLL_1756468439933_1754,11.68,16.62
LOAD_SHAFT_1756468439933_1756_ELH1I0,LOAD_ROLL_1756468439933_1756,18.07,16.45
LOAD_SHAFT_1756468439933_1755_X95VSQ,LOAD_ROLL_1756468439933_1755,19.95,23.79
LOAD_SHAFT_1756468439933_1746_SAM97W,LOAD_ROLL_1756468439933_1746,45.63,5.44
LOAD_SHAFT_1756468439933_1751_TNTREX,LOAD_ROLL_1756468439933_1751,31.92,10.69
LOAD_SHAFT_1756468439933_1747_21SNLI,LOAD_ROLL_1756468439933_1747,23.95,17.34
LOAD_SHAFT_1756468439933_1749_66ICVN,LOAD_ROLL_1756468439933_1749,34.49,19.89
LOAD_SHAFT_1756468439933_1745_JTRXL8,LOAD_ROLL_1756468439933_1745,10.42,5.43
LOAD_SHAFT_1756468440542_1772_ZGI7YF,LOAD_ROLL_1756468440542_1772,33.09,21.18
LOAD_SHAFT_1756468440542_1763_IZS35Z,LOAD_ROLL_1756468440542_1763,44.33,16.89
LOAD_SHAFT_1756468440542_1779_7QZWZ6,LOAD_ROLL_1756468440542_1779,19.33,21.15
LOAD_SHAFT_1756468440542_1773_KQTXLE,LOAD_ROLL_1756468440542_1773,38.03,21.98
LOAD_SHAFT_1756468440542_1768_1IRU5D,LOAD_ROLL_1756468440542_1768,12.83,23.08
LOAD_SHAFT_1756468440542_1760_DMZ1VK,LOAD_ROLL_1756468440542_1760,10.85,16.7
LOAD_SHAFT_1756468440542_1776_3HYQA7,LOAD_ROLL_1756468440542_1776,40.32,10.51
LOAD_SHAFT_1756468440542_1771_HMCJGX,LOAD_ROLL_1756468440542_1771,16.52,15.79
LOAD_SHAFT_1756468440542_1766_OIB0S7,LOAD_ROLL_1756468440542_1766,44.49,17.39
LOAD_SHAFT_1756468441135_1799_QHJETL,LOAD_ROLL_1756468441135_1799,10.67,14.16
LOAD_SHAFT_1756468441135_1780_BS5TFU,LOAD_ROLL_1756468441135_1780,17.08,16.04
LOAD_SHAFT_1756468441135_1788_6NKSJP,LOAD_ROLL_1756468441135_1788,23.48,21.73
LOAD_SHAFT_1756468441135_1798_AYK9SZ,LOAD_ROLL_1756468441135_1798,31.86,21.46
LOAD_SHAFT_1756468441135_1781_ZIUZA2,LOAD_ROLL_1756468441135_1781,11.41,12.77
LOAD_SHAFT_1756468441135_1792_FQFBDF,LOAD_ROLL_1756468441135_1792,45.9,8.49
LOAD_SHAFT_1756468441135_1785_UAH3AA,LOAD_ROLL_1756468441135_1785,40.37,8.66
LOAD_SHAFT_1756468441135_1797_NMX2JC,LOAD_ROLL_1756468441135_1797,29.13,21.48
LOAD_SHAFT_1756468441707_1815_PPWR6L,LOAD_ROLL_1756468441707_1815,41.59,22.41
LOAD_SHAFT_1756468441707_1816_WP5UDU,LOAD_ROLL_1756468441707_1816,25.9,11.18
LOAD_SHAFT_1756468441707_1805_HL7XAO,LOAD_ROLL_1756468441707_1805,22.4,24.88
LOAD_SHAFT_1756468441707_1804_XK3AKM,LOAD_ROLL_1756468441707_1804,31.37,19.58
LOAD_SHAFT_1756468441707_1803_R3B3Y0,LOAD_ROLL_1756468441707_1803,30.28,16.31
LOAD_SHAFT_1756468441707_1808_HUVX40,LOAD_ROLL_1756468441707_1808,43.22,9.07
LOAD_SHAFT_1756468442265_1833_0H7H3S,LOAD_ROLL_1756468442265_1833,13.59,12.32
LOAD_SHAFT_1756468442265_1839_D9M4VZ,LOAD_ROLL_1756468442265_1839,25.75,5.92
LOAD_SHAFT_1756468442265_1836_QTVXVG,LOAD_ROLL_1756468442265_1836,42.89,18.55
LOAD_SHAFT_1756468442265_1825_G7FWIQ,LOAD_ROLL_1756468442265_1825,36.96,14.27
LOAD_SHAFT_1756468442265_1827_17IVJ5,LOAD_ROLL_1756468442265_1827,48.38,21.75
LOAD_SHAFT_1756468442265_1828_KH4CX1,LOAD_ROLL_1756468442265_1828,11.63,24.03
LOAD_SHAFT_1756468442265_1821_OVSHS6,LOAD_ROLL_1756468442265_1821,34.78,21.56
LOAD_SHAFT_1756468442265_1829_XTPA5F,LOAD_ROLL_1756468442265_1829,44.16,23.52
LOAD_SHAFT_1756468442265_1824_9Y8K2O,LOAD_ROLL_1756468442265_1824,26.73,23.18
LOAD_SHAFT_1756468442265_1830_EX7E5G,LOAD_ROLL_1756468442265_1830,14.11,10.11
LOAD_SHAFT_1756468442265_1832_SMMI1V,LOAD_ROLL_1756468442265_1832,37.45,9.38
LOAD_SHAFT_1756468442265_1835_YF4TLI,LOAD_ROLL_1756468442265_1835,14.87,20.94
LOAD_SHAFT_1756468442265_1826_Z9BDJB,LOAD_ROLL_1756468442265_1826,11.43,12.19
LOAD_SHAFT_1756468442885_1840_BMPMHK,LOAD_ROLL_1756468442885_1840,44.59,15.69
LOAD_SHAFT_1756468442885_1859_L2RH9G,LOAD_ROLL_1756468442885_1859,39.02,8.09
LOAD_SHAFT_1756468442885_1850_A6PAI4,LOAD_ROLL_1756468442885_1850,13.93,18.63
LOAD_SHAFT_1756468442885_1854_G8DE8U,LOAD_ROLL_1756468442885_1854,41.87,7.9
LOAD_SHAFT_1756468442885_1857_HML4EK,LOAD_ROLL_1756468442885_1857,25.76,21.92
LOAD_SHAFT_1756468442885_1844_69JM42,LOAD_ROLL_1756468442885_1844,10.59,17.27
LOAD_SHAFT_1756468442885_1847_TW9J10,LOAD_ROLL_1756468442885_1847,41.49,15.95
LOAD_SHAFT_1756468442885_1849_RAV4UF,LOAD_ROLL_1756468442885_1849,16.7,10.35
LOAD_SHAFT_1756468442885_1845_645FF1,LOAD_ROLL_1756468442885_1845,31.58,20.62
LOAD_SHAFT_1756468442885_1848_U4FXWV,LOAD_ROLL_1756468442885_1848,44.59,5.53
LOAD_SHAFT_1756468442885_1853_6QP0HB,LOAD_ROLL_1756468442885_1853,21.18,22.17
LOAD_SHAFT_1756468442885_1856_87SKLW,LOAD_ROLL_1756468442885_1856,28.93,17.82
LOAD_SHAFT_1756468443492_1860_2HCU7J,LOAD_ROLL_1756468443492_1860,49.95,14.95
LOAD_SHAFT_1756468443492_1870_C43SRU,LOAD_ROLL_1756468443492_1870,12.18,16.69
LOAD_SHAFT_1756468443492_1876_P7G5Z5,LOAD_ROLL_1756468443492_1876,43.82,10.63
LOAD_SHAFT_1756468443492_1879_OOWGYZ,LOAD_ROLL_1756468443492_1879,21.8,16.12
LOAD_SHAFT_1756468443492_1862_JOZIUW,LOAD_ROLL_1756468443492_1862,32.03,20.05
LOAD_SHAFT_1756468443492_1878_VHL68X,LOAD_ROLL_1756468443492_1878,43.25,11.52
LOAD_SHAFT_1756468443492_1872_EMNVSZ,LOAD_ROLL_1756468443492_1872,16.74,6.24
LOAD_SHAFT_1756468443492_1868_9JW9EP,LOAD_ROLL_1756468443492_1868,40.2,16.59
LOAD_SHAFT_1756468443492_1871_3XSHML,LOAD_ROLL_1756468443492_1871,18.08,20.64
LOAD_SHAFT_1756468443492_1877_4GWLQJ,LOAD_ROLL_1756468443492_1877,33.48,8.47
LOAD_SHAFT_1756468443492_1861_NXSTJY,LOAD_ROLL_1756468443492_1861,32.31,17.67
LOAD_SHAFT_1756468444128_1893_HW0VSD,LOAD_ROLL_1756468444128_1893,19.7,15.64
LOAD_SHAFT_1756468444128_1882_5403IZ,LOAD_ROLL_1756468444128_1882,20.03,18.05
LOAD_SHAFT_1756468444128_1881_53RIK1,LOAD_ROLL_1756468444128_1881,33.87,18.81
LOAD_SHAFT_1756468444128_1885_HGMC8Y,LOAD_ROLL_1756468444128_1885,47.94,6.07
LOAD_SHAFT_1756468444128_1892_I027M3,LOAD_ROLL_1756468444128_1892,41.08,20.28
LOAD_SHAFT_1756468444734_1912_7CZCCP,LOAD_ROLL_1756468444734_1912,38.69,8.79
LOAD_SHAFT_1756468444734_1907_8HWL5N,LOAD_ROLL_1756468444734_1907,46.28,25.0
LOAD_SHAFT_1756468444734_1908_FTK0EX,LOAD_ROLL_1756468444734_1908,43.69,15.05
LOAD_SHAFT_1756468444734_1909_A66T46,LOAD_ROLL_1756468444734_1909,45.77,21.43
LOAD_SHAFT_1756468444734_1919_T6PVSR,LOAD_ROLL_1756468444734_1919,14.23,24.95
LOAD_SHAFT_1756468444734_1916_T03SJ3,LOAD_ROLL_1756468444734_1916,36.8,14.02
LOAD_SHAFT_1756468444734_1901_H7OG4I,LOAD_ROLL_1756468444734_1901,48.67,20.81
LOAD_SHAFT_1756468444734_1910_Q6L3R3,LOAD_ROLL_1756468444734_1910,32.06,18.52
LOAD_SHAFT_1756468444734_1915_YXS0LM,LOAD_ROLL_1756468444734_1915,17.87,21.8

LOAD_SHAFT_1756468445328_1922_VRHAMY,LOAD_ROLL_1756468445328_1922,13.06,7.45
LOAD_SHAFT_1756468445328_1932_EDL003,LOAD_ROLL_1756468445328_1932,38.44,14.2
LOAD_SHAFT_1756468445328_1931_0M2SRV,LOAD_ROLL_1756468445328_1931,48.99,16.29
LOAD_SHAFT_1756468445328_1937_9YRG44,LOAD_ROLL_1756468445328_1937,44.75,21.04
LOAD_SHAFT_1756468445328_1921_1QS3KU,LOAD_ROLL_1756468445328_1921,33.85,17.39
LOAD_SHAFT_1756468445328_1939_UTDI2U,LOAD_ROLL_1756468445328_1939,30.86,17.49
LOAD_SHAFT_1756468445328_1924_7Y6832,LOAD_ROLL_1756468445328_1924,23.4,10.92
LOAD_SHAFT_1756468445328_1934_FE5CPS,LOAD_ROLL_1756468445328_1934,33.51,21.65
LOAD_SHAFT_1756468445328_1926_VBW8RY,LOAD_ROLL_1756468445328_1926,43.99,8.53
LOAD_SHAFT_1756468445328_1929_S1PFQ6,LOAD_ROLL_1756468445328_1929,24.78,20.25
LOAD_SHAFT_1756468445328_1920_ALYPY1,LOAD_ROLL_1756468445328_1920,21.5,19.41
LOAD_SHAFT_1756468445328_1936_28PJU3,LOAD_ROLL_1756468445328_1936,22.56,11.99
LOAD_SHAFT_1756468445328_1938_L8LV72,LOAD_ROLL_1756468445328_1938,37.14,17.91
LOAD_SHAFT_1756468445949_1955_4DF40U,LOAD_ROLL_1756468445949_1955,33.28,19.28
LOAD_SHAFT_1756468445949_1950_UQRM5A,LOAD_ROLL_1756468445949_1950,34.33,5.03
LOAD_SHAFT_1756468445949_1944_2XXNUH,LOAD_ROLL_1756468445949_1944,34.06,5.4
LOAD_SHAFT_1756468445949_1946_W0EMEB,LOAD_ROLL_1756468445949_1946,26.94,6.7
LOAD_SHAFT_1756468445949_1957_HQZJC0,LOAD_ROLL_1756468445949_1957,35.86,24.34
LOAD_SHAFT_1756468445949_1943_AZ70KS,LOAD_ROLL_1756468445949_1943,24.59,15.88
LOAD_SHAFT_1756468445949_1947_7SHUEP,LOAD_ROLL_1756468445949_1947,33.8,18.05
LOAD_SHAFT_1756468445949_1953_2PTSII,LOAD_ROLL_1756468445949_1953,21.74,7.27
LOAD_SHAFT_1756468445949_1945_KPDQF9,LOAD_ROLL_1756468445949_1945,20.68,23.67
LOAD_SHAFT_1756468445949_1951_8MCDH0,LOAD_ROLL_1756468445949_1951,46.87,18.1
LOAD_SHAFT_1756468445949_1958_7Y7HMB,LOAD_ROLL_1756468445949_1958,17.14,19.38
LOAD_SHAFT_1756468445949_1954_AXQ41Y,LOAD_ROLL_1756468445949_1954,38.08,12.96
LOAD_SHAFT_1756468446572_1966_GBH34H,LOAD_ROLL_1756468446572_1966,41.01,23.23
LOAD_SHAFT_1756468446572_1965_2T24Q0,LOAD_ROLL_1756468446572_1965,48.13,23.98
LOAD_SHAFT_1756468446572_1978_ORHZC3,LOAD_ROLL_1756468446572_1978,29.31,14.65
LOAD_SHAFT_1756468446572_1979_XNAQSQ,LOAD_ROLL_1756468446572_1979,32.09,11.03
LOAD_SHAFT_1756468446572_1960_G07VRF,LOAD_ROLL_1756468446572_1960,22.81,24.99
LOAD_SHAFT_1756468446572_1971_Y8GF2B,LOAD_ROLL_1756468446572_1971,23.43,13.87
LOAD_SHAFT_1756468446572_1962_G6CWOH,LOAD_ROLL_1756468446572_1962,25.22,20.95
LOAD_SHAFT_1756468446572_1970_XFAW8Q,LOAD_ROLL_1756468446572_1970,13.76,18.1
LOAD_SHAFT_1756468446572_1975_L34XXT,LOAD_ROLL_1756468446572_1975,32.08,20.91
LOAD_SHAFT_1756468446572_1976_N9IBL4,LOAD_ROLL_1756468446572_1976,21.26,8.14
LOAD_SHAFT_1756468446572_1977_URFU1V,LOAD_ROLL_1756468446572_1977,49.19,12.32
LOAD_SHAFT_1756468446572_1974_8F4PNL,LOAD_ROLL_1756468446572_1974,11.36,10.34
LOAD_SHAFT_1756468446572_1967_BB39NO,LOAD_ROLL_1756468446572_1967,41.66,16.4
LOAD_SHAFT_1756468446572_1969_8MNR7C,LOAD_ROLL_1756468446572_1969,45.44,22.78
LOAD_SHAFT_1756468447213_1983_5ZD92X,LOAD_ROLL_1756468447213_1983,16.43,17.63
LOAD_SHAFT_1756468447213_1996_91ZRJR,LOAD_ROLL_1756468447213_1996,44.81,24.54
LOAD_SHAFT_1756468447213_1995_YOU62R,LOAD_ROLL_1756468447213_1995,20.95,20.25
LOAD_SHAFT_1756468447213_1987_GIG54I,LOAD_ROLL_1756468447213_1987,26.72,5.69
LOAD_SHAFT_1756468447213_1997_ZRP1WN,LOAD_ROLL_1756468447213_1997,21.33,9.17
LOAD_SHAFT_1756468447213_1994_PEAXMK,LOAD_ROLL_1756468447213_1994,32.4,12.71
LOAD_SHAFT_1756468447213_1986_KABEQB,LOAD_ROLL_1756468447213_1986,39.43,16.1
LOAD_SHAFT_1756468447213_1980_CNTWQU,LOAD_ROLL_1756468447213_1980,48.21,13.44
LOAD_SHAFT_1756468447213_1982_HUW277,LOAD_ROLL_1756468447213_1982,41.45,7.11
LOAD_SHAFT_1756468447806_2008_8OSP47,LOAD_ROLL_1756468447806_2008,18.43,6.54
LOAD_SHAFT_1756468447806_2004_NNDZTU,LOAD_ROLL_1756468447806_2004,42.66,19.86
LOAD_SHAFT_1756468447806_2013_ZBCH3L,LOAD_ROLL_1756468447806_2013,23.19,19.37
LOAD_SHAFT_1756468447806_2009_E8KDSM,LOAD_ROLL_1756468447806_2009,29.98,18.74
LOAD_SHAFT_1756468447806_2001_QVSU58,LOAD_ROLL_1756468447806_2001,45.51,7.31
LOAD_SHAFT_1756468447806_2015_LR95LK,LOAD_ROLL_1756468447806_2015,40.31,24.44
LOAD_SHAFT_1756468447806_2017_QFGWOR,LOAD_ROLL_1756468447806_2017,14.09,10.37
LOAD_SHAFT_1756468447806_2006_D8137C,LOAD_ROLL_1756468447806_2006,48.54,13.98
LOAD_SHAFT_1756468447806_2005_43FFA2,LOAD_ROLL_1756468447806_2005,43.7,17.71
LOAD_SHAFT_1756468447806_2002_KJ24PA,LOAD_ROLL_1756468447806_2002,40.95,14.88
LOAD_SHAFT_1756468448399_2036_BC1HSJ,LOAD_ROLL_1756468448399_2036,35.99,24.99
LOAD_SHAFT_1756468448399_2037_HB7DMO,LOAD_ROLL_1756468448399_2037,41.98,13.96
LOAD_SHAFT_1756468448399_2031_989NTP,LOAD_ROLL_1756468448399_2031,20.8,24.09
LOAD_SHAFT_1756468448399_2038_8HP4FC,LOAD_ROLL_1756468448399_2038,44.55,14.03
LOAD_SHAFT_1756468448399_2030_E2CD8Z,LOAD_ROLL_1756468448399_2030,49.64,23.66
LOAD_SHAFT_1756468448399_2024_O97EP1,LOAD_ROLL_1756468448399_2024,21.86,8.04
LOAD_SHAFT_1756468448399_2020_QS70LQ,LOAD_ROLL_1756468448399_2020,11.49,22.28
LOAD_SHAFT_1756468448399_2021_PDPYBI,LOAD_ROLL_1756468448399_2021,22.92,21.67
LOAD_SHAFT_1756468448399_2022_IK38GP,LOAD_ROLL_1756468448399_2022,19.63,21.04
LOAD_SHAFT_1756468448399_2026_JCFZGL,LOAD_ROLL_1756468448399_2026,35.0,20.26
LOAD_SHAFT_1756468449004_2040_TFW561,LOAD_ROLL_1756468449004_2040,47.1,11.15
LOAD_SHAFT_1756468449004_2051_AWU0SO,LOAD_ROLL_1756468449004_2051,30.33,17.67
LOAD_SHAFT_1756468449004_2058_B0MD1S,LOAD_ROLL_1756468449004_2058,49.44,15.5
LOAD_SHAFT_1756468449004_2056_6I5EWP,LOAD_ROLL_1756468449004_2056,38.0,23.91
LOAD_SHAFT_1756468449004_2053_M8IH04,LOAD_ROLL_1756468449004_2053,12.94,7.55
LOAD_SHAFT_1756468449004_2050_Y3Z6A3,LOAD_ROLL_1756468449004_2050,39.07,21.88
LOAD_SHAFT_1756468449004_2043_2JJ9JG,LOAD_ROLL_1756468449004_2043,14.44,18.76
LOAD_SHAFT_1756468449004_2042_64RP4G,LOAD_ROLL_1756468449004_2042,37.62,6.7
LOAD_SHAFT_1756468449004_2052_B4JIC8,LOAD_ROLL_1756468449004_2052,11.92,21.95
LOAD_SHAFT_1756468449004_2047_MXVW3F,LOAD_ROLL_1756468449004_2047,32.36,22.99
LOAD_SHAFT_1756468449004_2049_DZDNBY,LOAD_ROLL_1756468449004_2049,28.98,20.19
LOAD_SHAFT_1756468449613_2061_75UMQR,LOAD_ROLL_1756468449613_2061,48.71,14.14
LOAD_SHAFT_1756468449613_2078_8YPRQC,LOAD_ROLL_1756468449613_2078,14.77,10.46
LOAD_SHAFT_1756468449613_2072_ONH1A5,LOAD_ROLL_1756468449613_2072,40.0,10.87
LOAD_SHAFT_1756468449613_2077_TSBBWQ,LOAD_ROLL_1756468449613_2077,39.3,5.49
